target,age_uniform,age_uniform_hw,t20_uniform,t20_uniform_hw,t50_uniform,t50_uniform_hw,t80_uniform,t80_uniform_hw,age_student,age_student_hw,t20_student,t20_student_hw,t50_student,t50_student_hw,t80_student,t80_student_hw,age_shift_hw,t20_shift_hw,t50_shift_hw,t80_shift_hw
M12_98104,4.403359607650275,0.2666274287466961,3.5245366545934336,0.24028834686982958,4.442128506696827,0.4200785914030791,5.338083031483675,0.18904839897006376,4.516054190738646,0.2533015493372863,3.585702438426083,0.2754444365291413,4.682269171701856,0.3751133186251052,5.475831225551596,0.12455163040414652,0.4226668787157451,0.25455160281153566,0.5716565183742159,0.7286398341291099
M5_173928,4.4989311255209135,0.10534223381816865,3.596236657280581,0.07927957545370923,4.513090341384006,0.22781259009302124,5.421994584999734,0.09537739531314493,4.804734221812792,0.3797024509147433,3.862686456168106,0.7256767099233212,5.084280509782195,0.32942061952329693,5.646516048959366,0.11858438681682637,2.9029486579876935,3.3608883166018377,2.5072809547749664,2.354032244458757
M4_108989,4.610027398704806,0.11556687472838201,3.5211647761415286,0.11631324146573596,4.635231308108844,0.11155364946578494,5.813203938920918,0.06064701445428833,4.751263628200846,0.12546369069908314,3.6084092412349302,0.127699813155967,4.892565343856794,0.18686707273463865,5.937886831500135,0.07100290496117978,1.2221168897055408,0.7500819682607032,2.3068186202807968,2.055878491317907
M12_185653,5.017060957077964,0.37046651832292454,3.644893512271657,0.407616269095991,5.05572166747319,0.454289384805282,6.478403003399763,0.2439554172650773,4.885546110618387,0.41976998909460495,3.377605483026903,0.5507615381205513,5.119723461799545,0.5401994774110643,6.504003721130305,0.24346739412902396,-0.3549979281661823,-0.6557344480816326,0.1408833146162718,0.10494014856298214
M1_206545,5.064945813679464,0.014539541936547717,3.823971086357502,0.01278344943683174,5.07147280043054,0.02465681596363911,6.31174959738914,0.009862726385455378,5.166766626657646,0.08786651923915256,3.917861571013262,0.0953588283268616,5.246986573298836,0.13869539136932563,6.3819551065364575,0.05547815654773025,7.00302756596733,7.344690892682085,7.118265923999373,7.118265923999494
M5_172669,1.8455087272161208,0.09942950490765345,0.9006250384001198,0.04182641996981912,1.768262664092042,0.06754341288135024,2.627963823474377,0.08957620418532497,2.34806081621581,0.2366152162445947,1.0224979128457252,0.06693339849754415,2.0457340255659653,0.14499458751805794,3.2404086666733916,0.540489829461104,5.054355741451608,2.913777333406632,4.108044732079822,6.837137706035436
