target,arm,z,sn,seed,n_pix,n_bands,spec_chi2_stored,spec_chi2_raw3,phot_chi2,lnZ,lnZ_err,ess,passed,calls,wall_s,logmass_q50,logmass_hw,Z_q50,Z_hw,afe_q50,afe_hw,tau_dust_q50,tau_dust_hw,age_q50,age_hw,f_calib_q50,f_calib_hw,scaling_q50,scaling_hw,t50_q50,t50_hw,dust_index_q50,dust_index_hw,fcalib_max,emission_lines,mask_rest_windows,phot_drop,free_dust_index,sfh_prior
M1_206545,dust_free,0.7282999753952026,31.399999618530273,20260877,3422,12,4330.21191783157,5200.379935860968,47.938052851977915,222950.0371478338,0.3013447432356679,3699.5545686073724,True,7330194,511.10364825464785,11.621392368201576,0.009503224359572293,-1.8030258868968816,0.02115353050797142,-0.18899218718141036,0.008900352487187596,0.3847672563297475,0.017034974572540745,5.064842781700177,0.018464174066251893,3.881903107211703,0.09526310344477129,1.136888647886771,0.02460890891862999,5.072166887137424,0.032511734121963176,-0.9876527829436283,0.014013946194181948,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,uniform
M1_206545,dust_wide,0.7282999753952026,31.399999618530273,20260877,3422,12,4354.567608952903,5169.115580992441,37.549801086712556,222967.0021147963,0.2697622613875054,4240.169850197986,True,7900873,547.0054504778236,11.591161864192625,0.011297796112956782,-1.7026704530254606,0.02583798983572938,-0.17313993664122226,0.012357843142733305,0.20078692441540902,0.016765781723480658,5.197591618619689,0.07973742517202886,3.829810980735418,0.09876845906975373,1.042833127098294,0.022987592373335253,5.302295188614499,0.12046873998492247,-1.8962343119248575,0.0957787152061822,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M1_206545,emis_wide,0.7282999753952026,31.399999618530273,20260877,2953,12,3714.39007206725,4308.2860241639655,27.015945650958884,192407.46348295137,0.2369185349379488,3737.595487649197,True,6852014,322.2933730920777,11.609004789182272,0.016413852399908002,-1.891160936795207,0.030807599157906207,-0.19687334762862113,0.0032997874823383483,0.3647266110083335,0.0239014108789663,4.995222916650574,0.11737003814583336,3.68580185024513,0.12152684042715367,1.0686773174132744,0.025855859375139012,5.00698967523952,0.11732665243624574,,,0.1,"3726.0,3728.8,3869.0,3970.1,4101.7,4340.5,4861.3,4958.9,5006.8",,,False,uniform
M1_206545,floor20,0.7282999753952026,31.399999618530273,20260877,3422,12,4303.323588991452,5232.495204708236,63.94315661482246,222935.95536411746,0.33813714724014804,3432.214498094733,True,6546812,319.814339466393,11.636313353930134,0.009859863730571128,-1.850247979064698,0.023457242428969516,-0.19384633289692202,0.0064229735384462305,0.45782284012116353,0.021124871013946916,5.0653663622699305,0.01386122846565474,3.9461457513341216,0.100959739951336,1.1632679562993322,0.028635094641602854,5.070689867484774,0.023367551886743332,,,0.2,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,uniform
M1_206545,mask_cn,0.7282999753952026,31.399999618530273,20260877,3073,12,3902.3752788474912,4880.010227302819,35.89993664363392,200183.7378355051,0.32289437060205195,3382.047718801754,True,6461183,313.04900256264955,11.623466726913025,0.010540357264302358,-1.933953069395609,0.023615330575337934,-0.17998056618587854,0.011050848282000189,0.40827678986267824,0.023637534190082382,5.070178921268118,0.029155463038009977,4.139629241891894,0.13085417782946984,1.1003212740482857,0.027482968660680895,5.079636435450713,0.05340456542077554,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8","4142.0:4177.0,4634.0:4720.0",,False,uniform
M1_206545,new_default,0.7282999753952026,31.399999618530273,20260877,3422,12,4332.358283296322,5203.055383294152,48.789342859300106,222942.81940116023,0.38066882485046927,4507.400504685905,True,8028608,563.9828723827377,11.62986493238565,0.011650398680382423,-1.806922404733993,0.022647461317697903,-0.18922228458784712,0.007950114499325048,0.389568047221295,0.0161990131585944,5.163222986935489,0.09268803093643774,3.8797510945445244,0.09982195609293187,1.1390536055368239,0.024699101335744378,5.2440288648411535,0.14613691446160226,-0.9871278288768465,0.015788849202356403,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M1_206545,no_irac,0.7282999753952026,31.399999618530273,20260877,3422,10,4343.5785741060035,5200.104332494372,53.02379285686759,222907.43452820615,0.2469678245372612,3398.8307324792577,True,6471595,314.5735075548291,11.68213395874673,0.01335275953795012,-1.8062937422134842,0.021952557937272688,-0.19038267092336547,0.008092226091210075,0.5236812526571444,0.02516528663938175,5.064905353562937,0.016207052296714597,3.8758910223472594,0.11401690394078456,1.1683143471636892,0.026013147835791228,5.070765823976302,0.028872342129895756,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,"spitzer_irac_ch1,spitzer_irac_ch2",False,uniform
M1_206545,poly3_total,0.7282999753952026,31.399999618530273,20260877,3422,12,4302.297073144692,5230.930693301957,64.63851193571105,222935.2292907058,0.22050999962631557,3548.4584069101224,True,1254500,371.4692131220363,11.637602282728874,0.009219682937620988,-1.8513931588842134,0.022731620291620125,-0.19326619827093727,0.005927738740977212,0.4571688733172671,0.02129749843703682,5.064945813679464,0.014539541936547717,3.9484314168913004,0.1038052736473225,1.1618166532533682,0.030878002422987882,5.07147280043054,0.02465681596363911,,,,,,,,
M1_206545,sfh_cont,0.7282999753952026,31.399999618530273,20260877,3422,12,4308.062266253941,5233.666376470581,63.01825475204761,222928.4650744713,0.22185219493488145,4103.141816255326,True,7387988,363.6524953423068,11.643095891133763,0.01145663262041463,-1.8572392098382244,0.023196492269518587,-0.1931007153369936,0.006969383649983424,0.45918222737965375,0.020742903971988136,5.166766626657646,0.08786651923915256,3.929379393148822,0.09851005970714954,1.163884760377905,0.027199286692015323,5.246986573298836,0.13869539136932563,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,student
M1_206545,tau_cn,0.7282999753952026,31.399999618530273,20260877,3422,12,4331.96272406463,5202.296654505985,48.79879834380531,222942.7247274751,0.20942662741156445,4404.057132952993,True,8105882,565.8071778472513,11.629222128311842,0.011244397919601745,-1.8102205958220317,0.020541803495384925,-0.18776410556584178,0.008465967885975756,0.38762622254834955,0.015855939571725847,5.188566422750971,0.09217955199400896,3.87554818841267,0.11966924655514588,1.1393589355421518,0.023179297060528903,5.282942533818201,0.13880254782748525,-0.9869825197418449,0.015260530416464413,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
